name	mkb_code	start_year	age_category	end_year	id	abbreviation	term
Психические и поведенческие расстройства, вызванные употреблением психоактивных веществ. Пагубное (с вредными последствиями) употребление	F10.1, F11.1, F12.1, F13.1, F14.1, F15.1, F16.1, F17.1, F18.1, F19.1	2020	Взрослые	2022	592	DUDIT	Drug Use Disorders Identification Test (Тест по выявлению расстройств, связанных с употреблением наркотиков)
Психические и поведенческие расстройства, вызванные употреблением психоактивных веществ. Пагубное (с вредными последствиями) употребление	F10.1, F11.1, F12.1, F13.1, F14.1, F15.1, F16.1, F17.1, F18.1, F19.1	2020	Взрослые	2022	592		SOCRATES–The Stages of Change Readiness and Treatment Eagerness Scale (Шкала стадий готовности к изменениям и готовности лечиться)
Психические и поведенческие расстройства, вызванные употреблением психоактивных веществ. Пагубное (с вредными последствиями) употребление	F10.1, F11.1, F12.1, F13.1, F14.1, F15.1, F16.1, F17.1, F18.1, F19.1	2020	Взрослые	2022	592	MCV	средний объем эритроцита
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	БиПАП	от англ. Biphasic Positive Airway Pressure, BPAP, BiPAP
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	ВАШ Борга	визуально-аналоговая шкала Борга
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	ДН	дыхательная недостаточность
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	ДНК	дезоксирибонуклеиновая кислота
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	ЖЕЛ	жизненная емкость легких
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	ИАПФ	ингибитор ангиотензин-превращающего фермента
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	ИИВЛ	инвазивная искусственная вентиляция легких
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	кДа	килодальтон
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	КТ	компьютерная томография
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	КФК	креатинфосфокиназа (синоним – креатинкиназа)
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	ЛДГ	лактатдегидрогеназа
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	МРТ	магнитно-резонансная томография
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	НИВЛ	неинвазивная вентиляция легких
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	ОФВ1	объем форсированного выдоха за первую секунду маневра форсированного выдоха.
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	ПДЕ	потенциалы двигательных единиц
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	ПДРФ	Полиморфизм длин рестрикционных фрагментов (способ исследования геномной ДНК)
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	ПСВ	пиковая скорость выдоха
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	ПСК	пиковая скорость кашля
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	ПФМ	программа физического менеджмента
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	ПЦР	полимеразная цепная реакция
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	РНК	рибонуклеиновая кислота
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	СиПАП	от англ. Constant Positive Airway Pressure, CPAP
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	СМА	спинальная мышечная атрофия
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	СМА I	спинальная мышечная атрофия, тип I
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	ТСР	технические средства реабилитации
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	ФЖЕЛ	функциональная жизненная емкость легких
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	УУР	уровень убедительности рекомендаций
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	УДД	уровень достоверности доказательств
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	ЭКГ	электрокардиография
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	ЭМГ	электромиография
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	ЭНМГ	электронейромиография
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	ЭХО-КГ	эхокардиография
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	MLPA	мультиплексная амплификация лигированных зондов (от англ. Multiplex Ligation-dependent Probe Amplification)
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	NIPPV	неинвазивная вентиляция легких положительным давлением (от англ. Noninvasive Positive Pressure Ventilation)
Проксимальная спинальная мышечная атрофия 5q	G12.0, G12.1	2020	Дети	2022	593	SpO2	сатурация кислородом артериальной крови, измеренная неинвазивным способом с помощью пульсоксиметрии (англ. mean nighttime oxyhemoglobin saturation)
Расстройства аутистического спектра	F84.0, F84.1, F84.4, F84.5, F84.8, F84.9	2020	Дети	2022	594	ВОЗ	Всемирная организация здравоохранения
Расстройства аутистического спектра	F84.0, F84.1, F84.4, F84.5, F84.8, F84.9	2020	Дети	2022	594	ГАМК	гамма-аминомасляная кислота
Расстройства аутистического спектра	F84.0, F84.1, F84.4, F84.5, F84.8, F84.9	2020	Дети	2022	594	МКБ-10	Международная классификация болезней 10 пересмотра
Расстройства аутистического спектра	F84.0, F84.1, F84.4, F84.5, F84.8, F84.9	2020	Дети	2022	594	МРТ	магнитно-резонансная томография
Расстройства аутистического спектра	F84.0, F84.1, F84.4, F84.5, F84.8, F84.9	2020	Дети	2022	594	ОКР	обсессивно-компульсивное расстройство
Расстройства аутистического спектра	F84.0, F84.1, F84.4, F84.5, F84.8, F84.9	2020	Дети	2022	594	ПАП	прикладной анализ поведения
Расстройства аутистического спектра	F84.0, F84.1, F84.4, F84.5, F84.8, F84.9	2020	Дети	2022	594	РАС	расстройство аутистического спектра
Расстройства аутистического спектра	F84.0, F84.1, F84.4, F84.5, F84.8, F84.9	2020	Дети	2022	594	РКИ	рандомизированные клинические исследования
Расстройства аутистического спектра	F84.0, F84.1, F84.4, F84.5, F84.8, F84.9	2020	Дети	2022	594	СДВ/СДВГ	синдром дефицита внимания / и гиперактивности
Расстройства аутистического спектра	F84.0, F84.1, F84.4, F84.5, F84.8, F84.9	2020	Дети	2022	594	СИОЗС	селективные ингибиторы обратного захвата серотонина
Расстройства аутистического спектра	F84.0, F84.1, F84.4, F84.5, F84.8, F84.9	2020	Дети	2022	594	ТЦА	трициклические антидепрессанты
Расстройства аутистического спектра	F84.0, F84.1, F84.4, F84.5, F84.8, F84.9	2020	Дети	2022	594	УДД	уровень достоверности доказательств
Расстройства аутистического спектра	F84.0, F84.1, F84.4, F84.5, F84.8, F84.9	2020	Дети	2022	594	УУР	уровень убедительности рекомендаций
Расстройства аутистического спектра	F84.0, F84.1, F84.4, F84.5, F84.8, F84.9	2020	Дети	2022	594	ЭЭГ	электроэнцефалография
Расстройства аутистического спектра	F84.0, F84.1, F84.4, F84.5, F84.8, F84.9	2020	Дети	2022	594	EIBI	раннее интенсивное поведенческое вмешательство (Early Intensive Behavioral Intervention)
Расстройства аутистического спектра	F84.0, F84.1, F84.4, F84.5, F84.8, F84.9	2020	Дети	2022	594	NDBI	натуралистические поведенческие вмешательства, основанные на психологии развития (Naturalistic Developmental Behavioral Interventions)
Расстройства аутистического спектра	F84.0, F84.1, F84.4, F84.5, F84.8, F84.9	2020	Дети	2022	594	PACT	вмешательство, направленное на развитие коммуникации у детей дошкольного возраста с аутизмом (Preschool Autism Communication Trial)
Расстройства аутистического спектра	F84.0, F84.1, F84.4, F84.5, F84.8, F84.9	2020	Дети	2022	594	PRT	тренинг ключевых реакций (Pivotal Response Treatment)
Затрудненные роды [дистоция] вследствие предлежания плечика	O66.0	2020	Взрослые	2022	595	ДП	дистоция плечиков
Затрудненные роды [дистоция] вследствие предлежания плечика	O66.0	2020	Взрослые	2022	595	ГСД	гестационный сахарный диабет
Затрудненные роды [дистоция] вследствие предлежания плечика	O66.0	2020	Взрослые	2022	595	ИМТ	индекс массы тела
Затрудненные роды [дистоция] вследствие предлежания плечика	O66.0	2020	Взрослые	2022	595	СД	сахарный диабет
Резус-изоиммунизация Гемолитическая болезнь плода	P55, P55.0, P55.8, P55.9, P56, P56.0, P56.9	2020	Взрослые	2022	596	ГБН	гемолитическая болезнь новорожденного
Резус-изоиммунизация Гемолитическая болезнь плода	P55, P55.0, P55.8, P55.9, P56, P56.0, P56.9	2020	Взрослые	2022	596	ГБП	гемолитическая болезнь плода
Резус-изоиммунизация Гемолитическая болезнь плода	P55, P55.0, P55.8, P55.9, P56, P56.0, P56.9	2020	Взрослые	2022	596	КОС	кислотно-основное состояние
Резус-изоиммунизация Гемолитическая болезнь плода	P55, P55.0, P55.8, P55.9, P56, P56.0, P56.9	2020	Взрослые	2022	596	МоМ	множитель отклонения от медианы
Резус-изоиммунизация Гемолитическая болезнь плода	P55, P55.0, P55.8, P55.9, P56, P56.0, P56.9	2020	Взрослые	2022	596	МССК СМА	"максимальная систолическая скорость кровотока
в средней мозговой артерии"
Резус-изоиммунизация Гемолитическая болезнь плода	P55, P55.0, P55.8, P55.9, P56, P56.0, P56.9	2020	Взрослые	2022	596	ПЦР	полимеразная цепная реакция
Резус-изоиммунизация Гемолитическая болезнь плода	P55, P55.0, P55.8, P55.9, P56, P56.0, P56.9	2020	Взрослые	2022	596	УЗИ	ультразвуковое исследование
Резус-изоиммунизация Гемолитическая болезнь плода	P55, P55.0, P55.8, P55.9, P56, P56.0, P56.9	2020	Взрослые	2022	596	ЭМОЛТ	"эритроцитная масса, обедненная лейкоцитами и  
тромбоцитами при помощи отмывания и фильтрации"
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	АБЭ	ацетобелый эпителий
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	АКК	аномальная кольпоскопическая картина
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	ВПЧ	вирус папилломы человека
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	ВПЧ ВКР	вирус папилломы человека высокого канцерогенного риска
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	ДЭК	диатермоэлектрокоагуляция
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	ЗТ	зона трансформации
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	ИППП	инфекции, передаваемые половым путем
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	ИЦН	истмико-цервикальная недостаточность
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	КС	кольпоскопия
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	КОК	комбинированные оральные контрацептивы (по анатомо-терапевтическо-химической классификации лекарственных средств - Прогестагены и эстрогены (фиксированные комбинации))
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	МПЭ	многослойный плоский эпителий
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	РШМ	рак шейки матки
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	ЦИН	цервикальная интраэпителиальная неоплазия
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	ЦЭ	Цилиндрический эпителий
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	AGS	atypical glandular cells - атипические железистые клетки
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	ASC-H	"atypical squamous cells can""not exclude HSIL - атипические клетки плоского эпителия, нельзя исключить тяжелое поражение"
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	ASCUS	atypical squamous cells of undetermined significance - атипические клетки плоского эпителия неясного значения
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	CIN	cervical intraepithelial neoplasia - цервикальная интраэпителиальная неоплазия
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	CIS	carcinoma in situ
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	HSIL	high-grade squamous intraepithelial lesions – плоскоклеточное интраэпителиальное поражение высокой степени
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	LEEP	loop electrosurgical excision procedure - петлевая электрохирургическая эксцизионная процедура
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	LLETZ	large loop excision of the transformation zone - большая петлевая  эксцизия зоны трансформации
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	LSIL	low-grade squamous intraepithelial lesions – плоскоклеточное интраэпителиальное поражение низкой степени
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	NILM	"negative for intraepithelial lesion or malignancy - отсутствие
интраэпителиальных поражений"
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	SIL	squamous intraepithelial lesions – плоскоклеточное интраэпителиальное поражение
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	VIA	Визуальная инспекция шейки матки после обработки уксусной кислотой
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	ЭХВЧ-конизация	Электрорадиохирургическая высокочастотная конизация шейки матки
Цервикальная интраэпителиальная неоплазия, эрозия и эктропион шейки матки	N86, N87	2020	Взрослые	2022	597	CINII +	CINII, CIN III, рак шейки матки
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	ВАШ	визуально-аналоговая шкала
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	ДДМЖ	доброкачественная дисплазия молочной железы
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	ДИ	доверительный интервал
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	ЗНО	злокачественное новообразование
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	ИГХ	иммуногистохимическое исследование
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	ИМТ	индекс массы тела
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	КОК	комбинированные оральные контрацептивы
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	МГТ	менопаузальная гормональная терапия
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	МКБ 10	международная классификация болезней десятого пересмотра
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	ММГ	рентгеновская маммография
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	МНО	международное нормализованное отношение
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	МРТ	магнитно-резонансная томография
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	НПВС	нестероидные противовоспалительные препараты
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	ПТАБ	пункционная тонкоигольная аспирационная биопсия
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	РМЖ	рак молочной железы
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	УЗИ	ультразвуковое исследование
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	УЭГ	ультразвуковая эластография
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	ФКБ	фиброзно-кистозная болезнь
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	ЦДК	цветовое допплеровское картирование
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	ЭДК	энергетическое допплеровское картирование
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	ADH	атипическая протоковая гиперплазия
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	ALH	атипическая дольковая гиперплазия
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	BI-RADS	Breast Imaging Reporting and Data System
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	FEA	плоская (flat) эпителиальная гиперплазия
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	LCIS	дольковый рак in situ
Доброкачественная дисплазия молочной железы	N60.0, N60.1, N60.2, N60.3, N60.4, N60.8, N60.9, N63, N64.4	2020	Взрослые	2022	598	МП	маммографическая плотность
Падения у пациентов пожилого и старческого возраста	W00-W08, W10, W11. W17-W19, R29.6	2020	Взрослые	2022	600	АГ	артериальная гипертония
Падения у пациентов пожилого и старческого возраста	W00-W08, W10, W11. W17-W19, R29.6	2020	Взрослые	2022	600	АД	артериальное давление
Падения у пациентов пожилого и старческого возраста	W00-W08, W10, W11. W17-W19, R29.6	2020	Взрослые	2022	600	БФА	базовая функциональная активность
Падения у пациентов пожилого и старческого возраста	W00-W08, W10, W11. W17-W19, R29.6	2020	Взрослые	2022	600	ВОЗ	Всемирная организация здравоохранения
Падения у пациентов пожилого и старческого возраста	W00-W08, W10, W11. W17-W19, R29.6	2020	Взрослые	2022	600	ВТЭО	венозные тромбоэмболические осложнения
Падения у пациентов пожилого и старческого возраста	W00-W08, W10, W11. W17-W19, R29.6	2020	Взрослые	2022	600	ГС	гериатрический синдром
Падения у пациентов пожилого и старческого возраста	W00-W08, W10, W11. W17-W19, R29.6	2020	Взрослые	2022	600	ИФА	инструментальная функциональная активность
Падения у пациентов пожилого и старческого возраста	W00-W08, W10, W11. W17-W19, R29.6	2020	Взрослые	2022	600	КБТФФ	краткая батарея тестов физического функционирования
Падения у пациентов пожилого и старческого возраста	W00-W08, W10, W11. W17-W19, R29.6	2020	Взрослые	2022	600	НПВП	нестероидные противовоспалительные препараты
Падения у пациентов пожилого и старческого возраста	W00-W08, W10, W11. W17-W19, R29.6	2020	Взрослые	2022	600	НФГ	нефракционированный гепарин
Падения у пациентов пожилого и старческого возраста	W00-W08, W10, W11. W17-W19, R29.6	2020	Взрослые	2022	600	СППП	служба профилактики повторных переломов
Падения у пациентов пожилого и старческого возраста	W00-W08, W10, W11. W17-W19, R29.6	2020	Взрослые	2022	600	25(OH)D	25-гидроксивитамин D (кальцидиол)
Падения у пациентов пожилого и старческого возраста	W00-W08, W10, W11. W17-W19, R29.6	2020	Взрослые	2022	600	CKD-EPI	уравнение для расчета скорости клубочковой фильтрации
Падения у пациентов пожилого и старческого возраста	W00-W08, W10, W11. W17-W19, R29.6	2020	Взрослые	2022	600	FRAX        -    Fracture risk assessment tool	шкала оценки риска переломов
Падения у пациентов пожилого и старческого возраста	W00-W08, W10, W11. W17-W19, R29.6	2020	Взрослые	2022	600	START	Screening Tool to Alert to Right Treatment (Скрининговые критерии для корректного назначения лекарственных препаратов пациентам 65 лет и старше)
Падения у пациентов пожилого и старческого возраста	W00-W08, W10, W11. W17-W19, R29.6	2020	Взрослые	2022	600	STOPP	Screening Tool of Older Persons’ Prescriptions (Скрининг препаратов, назначение которых нежелательно пациентам 65 лет и старше)
Синдром зависимости от табака, синдром отмены табака у взрослых	 F17.2, F17.3	2018	Взрослые	2020	601	ИК	индекс курениямг – миллиграмммкг – микрограммМКБ 10 – международная классификация болезней 10-го пересмотраНЗТ – никотинзаместительная терапияОФВ1 – объем форсированного выдоха за 1-ю секундуПСВ – пиковая скорость выдоха при проведении пикфлоуметрии либо спирометрического теста форсированного выдохаРФ – российская ФедерацияФЖЕЛ – форсированная жизненная емкость легких при проведении спирометрического теста форсированного выдохаЦНС – центральная нервная системаЭСДН – электронные средства доставки никотинаЭСНТ – электронные средства нагревания табакСО – моноксид углеродаGATS – Global adult tobacco survey (Глобальный опрос взрослого населения о потреблении табака)ppm – единица измерения каких-либо относительных величин, означает число частиц данного вещества в миллионе частиц анализируемой смеси
Синдром гипоплазии левых отделов сердца 	 Q23.4	2018	Дети	2020	602	Ао	аортаАК – аортальный клапанАКГ - ангиокардиографияВОЛЖ - выводной отдел левого желудочкаДКПА – двунаправленный кавопульмональный анастомозДМЖП – дефект межжелудочковой перегородкиДМПП – дефект межпредсердной перегородкиИВЛ – искусственная вентиляция легкихиКДО – индекс конечно-диастолического объемаКА – коарктация аортыКТ- компьютерная томографияЛЖ – левый желудочекМК – митральный клапанМПС – межпредсердное сообщениеМРТ – магнитно-резонансная томографияНК – недостаточность кровообращенияООО – открытое овальное окноОРИТН – отделение реанимации и интенсивной терапии новорожденныхСГЛС – синдром гипоплазии левых отделов сердцаСПОН - синдром полиорганной недостаточностиЭхоКГ - эхокардиография
Хроническая обструктивная болезнь легких 	J44	2018	Взрослые	2020	603	БА	бронхиальная астма БДУ – без дополнительных уточнений ГКС – глюкокортикостероиды ДАИ – дозированный аэрозольный ингалятор ДДАХ – длительнодействующие антихолинергики ДДБА – длительнодействующие β2–агонисты ДДБД – длительно действующие бронходилататоры ДДВЛ – длительная домашняя вентиляция легких ДКТ – длительная кислородотерапия ДПИ – дозированный порошковый ингалятор ИВЛ – искусственная вентиляция легких ИГКС – ингаляционные глюкокортикостероиды КДАХ – короткодействующие антихолинергики КДБА – короткодействующие β2–агонисты КТ – компьютерная томография ЛГИ – легочная гиперинфляция НВЛ – неинвазивная вентиляция легких НЯ – нежелательные явления ОДН – острая дыхательная недостаточность ОЕЛ – общая емкость легких ОФВ1 – объем форсированного выдоха за 1–ю секунду ПСВ – пиковая скорость выдоха РКИ – рандомизированное контролируемое исследование ФЖЕЛ – форсированная жизненная емкость легких ХДН – хроническая дыхательная недостаточность ХОБЛ – хроническая обструктивная болезнь легких BODE – B – body mass index (индекс масс тела), O – obstruction (обструкция) D – dyspnea (одышка), E – exercise tolerance (толерантность к физической нагрузке) CAT – Оценочный тест COPD Assessment Test FiO2 – фракция кислорода во вдыхаемой газовой смеси GOLD – Global Initiative for Chronic Obstructive Lung Disease mMRC – шкала Modified Medical Research Council Dyspnea Scale PaO2 – парциальное напряжение кислорода в артериальной крови PaСO2 – парциальное напряжение углекислого газа в артериальной крови SGRQ – вопросник госпиталя Святого Георгия (St. Georges Respiratory questionnaire) VA/Q – вентиляционно-перфузионное отношение SаO2 – насыщение гемоглобина кислородом, %
